thread_id,inbound_tweet_id,inbound_author_id,inbound_text,inbound_created_at,brand_tweet_id,brand_author_id,brand_reply_text,brand_created_at,inbound_datetime,month_key,intent
1703993_105216,1703993,516524,@AppleSupport why are our I’s and i’s turning into boxes post update?,Mon Nov 06 20:45:38 +0000 2017,1703992,AppleSupport,@516524 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 22:07:00 +0000 2017,2017-11-06 20:45:38+00:00,2017-11,software_update_os
1410865_79541,1410865,447922,Hi @applesupport can you explain this to me? I've deleted just about everything on my macbook air and somehow 'other' is 60gb https://t.co/PxFDpepmmw,Thu Nov 02 00:03:51 +0000 2017,1410864,AppleSupport,@447922 We'll be glad to look into this with you. Click About This Mac from the Apple menu. What's next to Version?,Thu Nov 02 00:45:27 +0000 2017,2017-11-02 00:03:51+00:00,2017-11,other
2756853_192375,2756853,771556,"@AppleSupport the latest one, iOS 11.1.2, comes up saying can’t connect to the store or sometimes just crashes all together",Tue Nov 21 11:11:42 +0000 2017,2756855,AppleSupport,@771556 Let's check the Storage available for the device currently. Go to Settings &gt; General &gt; About. What does it show for available?,Tue Nov 21 14:33:00 +0000 2017,2017-11-21 11:11:42+00:00,2017-11,software_update_os
2583230_181910,2583230,732053,i don’t know what’s up with this keyboard of mine. @AppleSupport,Thu Nov 16 21:59:43 +0000 2017,2583228,AppleSupport,"@732053 We’d like to understand more about this. DM us some details of what's going on, and we’ll take it from there. https://t.co/GDrqU22YpT",Thu Nov 16 23:16:26 +0000 2017,2017-11-16 21:59:43+00:00,2017-11,other
1055467_59362,1055467,369384,@AppleSupport #iphone #MacBookPro #ipad-air useless 🍎apps &amp; each update insures my dependable 3rd party apps don’t work! 1/3 of memory is used by 🍎 trash,Sat Oct 14 21:03:55 +0000 2017,1055466,AppleSupport,@369384 We want to take a closer look at this with you. Reach out via Direct Message using the following link: https://t.co/GDrqU22YpT,Sat Oct 14 21:14:37 +0000 2017,2017-10-14 21:03:55+00:00,2017-10,software_update_os
1548842_89505,1548842,479457,@287836 Same problem! That question mark for “I️”. @AppleSupport what is happening?,Fri Nov 03 22:19:48 +0000 2017,1548840,AppleSupport,@479457 Things like this are never convenient. Take a look at our article here: https://t.co/xU1AGHStV6,Sat Nov 04 02:30:30 +0000 2017,2017-11-03 22:19:48+00:00,2017-11,other
1006691_56849,1006691,358216,"@AppleSupport i have serious issue with ios 11.0.3, wrong behaviour of hotspot toggle in CC/settings, also complain about wifi/bt behaviour",Sat Oct 14 08:06:01 +0000 2017,1006689,AppleSupport,@358216 We'd like to gather some more info to find the best way to help. DM us with what device you're using. https://t.co/GDrqU22YpT,Sat Oct 14 13:33:00 +0000 2017,2017-10-14 08:06:01+00:00,2017-10,network_connectivity
1674174_101509,1674174,509407,@115858 @AppleSupport,Mon Nov 06 04:27:02 +0000 2017,1674173,AppleSupport,@509407 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 13:49:00 +0000 2017,2017-11-06 04:27:02+00:00,2017-11,other
1901005_123598,1901005,566519,@AppleSupport iPhone se upgrade to iOS 11.0.3 and now battery drains in no time. Please fix!!!,Tue Oct 24 00:59:27 +0000 2017,1901003,AppleSupport,"@566519 We'd be happy to look this over with you. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",Tue Oct 24 01:04:56 +0000 2017,2017-10-24 00:59:27+00:00,2017-10,battery_power_charging
2020884_137278,2020884,597650,@115858 @AppleSupport please tell me y’all are fixing the I️ problem immediately,Mon Nov 06 00:06:07 +0000 2017,2020883,AppleSupport,@597650 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,Mon Nov 06 01:41:27 +0000 2017,2017-11-06 00:06:07+00:00,2017-11,other
1679955_102335,1679955,510860,@AppleSupport battery life sucks after ios11.1 update on my iphone 6 plus. Please fix it,Mon Nov 06 10:34:18 +0000 2017,1679954,AppleSupport,@510860 Hi there. We can definitely look into this with you. Send us a DM and we'll investigate this further. https://t.co/GDrqU22YpT,Mon Nov 06 15:55:04 +0000 2017,2017-11-06 10:34:18+00:00,2017-11,battery_power_charging
6839_48477,6839,324832,@AppleSupport notifications do not disappear after i read my emails.,Fri Oct 13 13:34:53 +0000 2017,862654,AppleSupport,@324832 We’re here to address your concerns. Let's team up in Direct Message using the link below. https://t.co/GDrqU22YpT,Fri Oct 13 14:59:00 +0000 2017,2017-10-13 13:34:53+00:00,2017-10,other
2862183_197877,2862183,795102,@AppleSupport I have tried both individually and together.,Mon Nov 27 23:39:14 +0000 2017,2862184,AppleSupport,@795102 Please tell us which version of iOS you have installed on your iPhone X. You'll see this in Settings &gt; General &gt; About.,Mon Nov 27 23:49:28 +0000 2017,2017-11-27 23:39:14+00:00,2017-11,other
1655044_100061,1655044,505107,@AppleSupport is there any way to undo an update? This last one has frozen my phone &amp; randomly restarted it at least 8 times this weekend.,Mon Nov 06 01:34:50 +0000 2017,1655042,AppleSupport,@505107 Let's see what we can do to help. Send us a DM with your device type and we can go over some options. https://t.co/GDrqU22YpT,Mon Nov 06 03:03:31 +0000 2017,2017-11-06 01:34:50+00:00,2017-11,software_update_os
1394931_78319,1394931,444392,Bittersweet about this update... nice features but my phone is super slow don’t even get whatsapp calls on time @AppleSupport https://t.co/unzPuEjSmA,Mon Oct 16 16:09:44 +0000 2017,1394930,AppleSupport,"@444392 We'd be happy to look into this with you! To begin, can you DM us what model device we're working with? https://t.co/GDrqU22YpT",Mon Oct 16 16:22:05 +0000 2017,2017-10-16 16:09:44+00:00,2017-10,software_update_os
827439_46441,827439,265259,@317090 My phone was on 16%. I go on it and it went up to 42% then within 5 mins it went back down to 15%. Like why @AppleSupport,Sun Oct 08 21:54:50 +0000 2017,827437,AppleSupport,@265259 We'd like to help look into your battery concerns. Send us a DM with more info and we'll go from there.,Sun Oct 08 22:56:29 +0000 2017,2017-10-08 21:54:50+00:00,2017-10,other
2783327_193830,2783327,142965,@AppleSupport per the new iphone X screen: Things no longer show in top right corner due to notch there is no room. Time. Things using your location. Bars. Battery. And whether your on LTE vs 4G. That’s it. No battery percent. No Bluetooth. No alarm. No room for do not disturb.,Tue Nov 21 17:15:39 +0000 2017,2783325,AppleSupport,@142965 Thank you. Are you referring to the status bar at the top of the screen? Please send us a DM to clarify; we'll be happy to help. https://t.co/GDrqU22YpT,Tue Nov 21 17:40:32 +0000 2017,2017-11-21 17:15:39+00:00,2017-11,battery_power_charging
1137095_63913,1137095,387863,"Dear @AppleSupport, Why can't I type the letter ""i"" on my social media through your service?",Tue Oct 31 22:58:38 +0000 2017,1137094,AppleSupport,@387863 Let's look into this. Make sure you're updated to iOS 11.1: https://t.co/80YRnjDFDk DM us if that doesn't take care of it. https://t.co/GDrqU22YpT,Tue Oct 31 23:08:00 +0000 2017,2017-10-31 22:58:38+00:00,2017-10,other
316138_16249,316138,191487,hi @AppleSupport it’s rlly rude of u that i️ can’t type “i” &amp; i️t makes me look stupid when it corrects to i️ pls fix it thx,Sat Nov 11 01:14:07 +0000 2017,316137,AppleSupport,"@191487 iOS 11.1.1 was recently released and it includes a fix for autocorrect issues. Be sure to back up your device prior to updating, and let us know if the issue persists afterwards. How to back up: https://t.co/4f8hwT5to6",Sat Nov 11 02:54:31 +0000 2017,2017-11-11 01:14:07+00:00,2017-11,general_complaint_store
2438532_172316,2438532,699451,"@AppleSupport How do you play , recent bought songs in a row?? It seams impossible, on iPhone. In iTunes , Please just tell me straight forward, Please again. Thanks in advance.",Tue Nov 14 21:31:16 +0000 2017,2438529,AppleSupport,"@699451 We can help with that. When you launch the Music app and choose the Library option, you'll see Recently Added. This will include anything recently added to the library and not just purchases, but recent purchases should be there.",Tue Nov 14 21:59:00 +0000 2017,2017-11-14 21:31:16+00:00,2017-11,other
1568239_90855,1568239,191769,@AppleSupport how do I turn off the touch to wake screen on the #iPhoneX,Sat Nov 04 08:37:16 +0000 2017,1568238,AppleSupport,@191769 We can help with that. Let's pair up in DM and we'll get things rolling. https://t.co/GDrqU22YpT,Sat Nov 04 16:16:00 +0000 2017,2017-11-04 08:37:16+00:00,2017-11,other
94775_4389,94775,136589,@AppleSupport Same results after restart,Fri Dec 01 19:24:14 +0000 2017,94778,AppleSupport,@136589 Thanks for giving it a try. Go ahead and send us a DM and we'll look into this further with you. https://t.co/GDrqU22YpT,Fri Dec 01 19:53:34 +0000 2017,2017-12-01 19:24:14+00:00,2017-12,software_update_os
1877151_121367,1877151,560346,Safe to say this latest update for iPhone is really screwed up. My phone has never been this bad after an update @AppleSupport get it right!,Sun Oct 22 06:26:21 +0000 2017,1877150,AppleSupport,@560346 That’s not the experience we want you to have. Please reach out to us via Dm and let us know more about the changes. https://t.co/GDrqU22YpT,Sun Oct 22 13:41:01 +0000 2017,2017-10-22 06:26:21+00:00,2017-10,software_update_os
1573706_91338,1573706,485036,@AppleSupport are you gonna fix this glitch cause I️m so mad,Sat Nov 04 03:56:22 +0000 2017,1573705,AppleSupport,@485036 We're happy to help where we can. Check out this article with some steps to help with this issue: https://t.co/xXaXeeSRt9,Sat Nov 04 14:22:29 +0000 2017,2017-11-04 03:56:22+00:00,2017-11,software_update_os
716616_40239,716616,201079,"After a WEEK of no solutions from @117735 &amp; @AppleSupport, I just did extensive googling &amp; got 4G back myself. Do I pay for that week?",Tue Oct 10 23:31:38 +0000 2017,716615,AppleSupport,@201079 We're still here to help! Are you still having trouble? DM us if you need additional assistance. https://t.co/GDrqU22YpT,Wed Oct 11 00:17:33 +0000 2017,2017-10-10 23:31:38+00:00,2017-10,other
2910464_200233,2910464,805724,@AppleSupport I'm a dumby - thanks for the quick response! Android sucks. &lt;3,Wed Nov 29 22:31:26 +0000 2017,2910466,AppleSupport,@805724 You're welcome. Were you able to see what version you are running?,Wed Nov 29 22:40:56 +0000 2017,2017-11-29 22:31:26+00:00,2017-11,other
2025811_137842,2025811,459412,@AppleSupport hi how tf does my iphone lose 40% battery while im sleeping,Mon Nov 06 15:00:39 +0000 2017,2025810,AppleSupport,@459412 Let's find out what's going on. Could you Direct Message us and let us know what country you're located in? https://t.co/GDrqU22YpT,Mon Nov 06 17:05:32 +0000 2017,2017-11-06 15:00:39+00:00,2017-11,battery_power_charging
2118426_146750,2118426,340636,"@AppleSupport So, you guys have any idea why people’s phones are turning I️ into symbols?",Wed Nov 08 06:19:06 +0000 2017,2118425,AppleSupport,@340636 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 14:41:00 +0000 2017,2017-11-08 06:19:06+00:00,2017-11,other
154438_7261,154438,151390,@AppleSupport Working fine after that day. thank you,Fri Dec 01 16:09:44 +0000 2017,154439,AppleSupport,@151390 Excellent! We're glad to hear it's all been sorted out.,Fri Dec 01 16:45:00 +0000 2017,2017-12-01 16:09:44+00:00,2017-12,other
1346298_75530,1346298,433943,@AppleSupport No. I bought another pair from duty fre in Dubai,Mon Oct 16 15:26:20 +0000 2017,1346299,AppleSupport,@433943 Were these Apple certified headphones? Let's meet in DM so we can gather more information. https://t.co/GDrqU22YpT,Mon Oct 16 15:38:00 +0000 2017,2017-10-16 15:26:20+00:00,2017-10,other
2052883_140902,2052883,607117,@AppleSupport UPDATE 11.0 2 is terrible for BATTERY and some glitches with lock screen interface with iMessage.,Fri Oct 06 00:17:45 +0000 2017,2052882,AppleSupport,@607117 We appreciate you reaching out. We'd like some additional information to help. Send us a DM and we'll continue. https://t.co/GDrqU22YpT,Fri Oct 06 00:55:26 +0000 2017,2017-10-06 00:17:45+00:00,2017-10,battery_power_charging
450371_24217,450371,221757,this “I” turning into a question mark and an A has been going on for too long. kinda don’t even want to tweet/text anymore @AppleSupport @115858,Thu Nov 30 21:17:11 +0000 2017,450370,AppleSupport,@221757 We want to make sure you continue to enjoy using Messages. Let's help out with this autocorrect issue. Which iOS version do you have installed under Settings &gt; General &gt; About?,Thu Nov 30 21:32:27 +0000 2017,2017-11-30 21:17:11+00:00,2017-11,other
43339_2216,43339,125606,@AppleSupport This!! https://t.co/hZ3XzrlC3g,Thu Nov 02 05:37:24 +0000 2017,43341,AppleSupport,"@125606 It's in recovery mode and we can help. Do you have a computer with iTunes installed, or a computer you can install iTunes on?",Thu Nov 02 13:33:30 +0000 2017,2017-11-02 05:37:24+00:00,2017-11,other
1172230_66719,1172230,395728,@AppleSupport how many updates are you going to do until IOS11 actually works on my iPhone 7 😡😡😡,Tue Oct 24 19:31:23 +0000 2017,1172229,AppleSupport,@395728 We'd like to hear more about what's not working on your iPhone. DM us using the link below. https://t.co/GDrqU2kzhr,Tue Oct 24 19:52:00 +0000 2017,2017-10-24 19:31:23+00:00,2017-10,software_update_os
216152_10356,216152,167388,@AppleSupport Hi. Thanks for the reply. I have tried but the problem is that the password line has disappeared from Yahoo with the latest update. (See the image). So there is no way to update the password. https://t.co/9I62qrVhTE,Tue Nov 14 02:54:24 +0000 2017,216151,AppleSupport,@167388 Thanks for the info! Do you have a recent backup of your device in iCloud or iTunes? Let us know in a DM. https://t.co/GDrqU22YpT,Tue Nov 14 03:11:00 +0000 2017,2017-11-14 02:54:24+00:00,2017-11,account_appleid_icloud
459579_24792,459579,224181,@AppleSupport what’s this? https://t.co/NL6Mnm5FEW,Fri Dec 01 01:17:23 +0000 2017,459578,AppleSupport,@224181 We'd like to look into this with you. Let us know which version of iOS you're running on this iPhone via DM. We'll go from there. https://t.co/GDrqU22YpT,Fri Dec 01 01:22:29 +0000 2017,2017-12-01 01:17:23+00:00,2017-12,other
1006061_56792,1006061,358109,@AppleSupport Trying to request Swedish keyboard layout in the US for MB Pro. Running around in circles with support. Can you help? https://t.co/OeQNGA5kVg,Sun Oct 22 18:10:56 +0000 2017,1006060,AppleSupport,@358109 Hi there! Our online sales team would need to look into that with you. Reach out to them here: https://t.co/8yjRd1Xo0i,Sun Oct 22 18:48:26 +0000 2017,2017-10-22 18:10:56+00:00,2017-10,other
2038167_139182,2038167,602932,"@337470 @AppleSupport I guess it depends on if they benchmark it against the iphone 7 Plus - which also turns off, often...!",Thu Oct 05 05:52:07 +0000 2017,2039133,AppleSupport,@602932 We'd be happy to help with any issues you might be having with your iPhone 7 Plus. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Oct 05 12:21:29 +0000 2017,2017-10-05 05:52:07+00:00,2017-10,other
262601_13317,262601,178555,@AppleSupport why can’t I get my 1st generation Watch to unlock my Mac on High Sierra?,Thu Oct 05 21:29:36 +0000 2017,262599,AppleSupport,@178555 We want to look into this with you. What happens when you try?,Thu Oct 05 22:25:00 +0000 2017,2017-10-05 21:29:36+00:00,2017-10,other
